ID,DataTime,Guid,CustomerConsumeID,CustomerConsumeNum,ObjectType,ObjectID,ObjectName,Brand,Fit,Spec,StockID,StockName,UnitPrice,Qty,Discount,TotalPrice,Frequency,DetailType,CarOwnerPackagesID,BranchStoreID,License
254,2017/05/25 15:58:58,80ffeab333574ea5beb9a77e01076268,35,KHXS20170525001001,Article,30339,变速箱油,,,,0,,80,1,100,80,0,,0,1,91371100MA3DDG6A9X
255,2017/05/25 15:58:58,df90fab73b4948e18a8ba77e01076268,35,KHXS20170525001001,Article,30345,变速箱挂挡轴油封,,,,0,,80,1,100,80,0,,0,1,91371100MA3DDG6A9X
256,2017/05/25 15:58:58,5756bde2a8e24d7c86c8a77e01076268,35,KHXS20170525001001,Article,30344,左侧半轴油封,,,,0,,110,1,100,110,0,,0,1,91371100MA3DDG6A9X
273,2017/05/27 11:12:33,184abe32717a4a48a4a2a78000b8b7c5,40,KHXS20170527001001,Article,30317,机油7千,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
274,2017/05/27 11:12:33,b02c310864454cc88c20a78000b8b7c5,40,KHXS20170527001001,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
275,2017/05/27 11:12:33,f29164dd918c4e8b8f86a78000b8b7c5,40,KHXS20170527001001,Article,30316,空调滤,,,,0,,60,1,100,60,0,,0,1,91371100MA3DDG6A9X
276,2017/05/27 11:12:33,19fdc243210c4950a1ffa78000b8b7c5,40,KHXS20170527001001,Article,30314,空滤,,,,0,,40,1,100,40,0,,0,1,91371100MA3DDG6A9X
277,2017/05/27 11:14:12,8453621c87114e3ea0e7a78000b92c67,41,KHXS20170527001002,Article,30317,机油7千,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
278,2017/05/27 11:14:12,1e85afa34f6a4062b56ca78000b92c67,41,KHXS20170527001002,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
279,2017/05/27 11:14:12,13665abf40574f1f9bc3a78000b92c67,41,KHXS20170527001002,Article,30314,空滤,,,,0,,40,1,100,40,0,,0,1,91371100MA3DDG6A9X
280,2017/05/27 11:14:12,2654f7aae0634c6dbff0a78000b92c67,41,KHXS20170527001002,Article,30316,空调滤,,,,0,,60,1,100,60,0,,0,1,91371100MA3DDG6A9X
281,2017/05/27 15:10:34,1d62920e34b94ab3aa89a78000fa17f5,39,KHXS20170526001001,Article,30316,空调滤,,,,0,,60,1,100,60,0,,0,1,91371100MA3DDG6A9X
282,2017/05/27 15:10:34,2481068782ac45b8819ba78000fa17f5,39,KHXS20170526001001,Article,30348,0.5升机油,,,,0,,40,1,100,40,0,,0,1,91371100MA3DDG6A9X
283,2017/05/27 15:10:34,0ff953fc27e5486eb8aea78000fa17f5,39,KHXS20170526001001,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
284,2017/05/27 15:10:34,f2c13a9da6cd4d3fb8e3a78000fa17f5,39,KHXS20170526001001,Article,30317,机油7千,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
285,2017/05/27 16:39:36,d597c89043f9426d9a25a78001128b7e,42,KHXS20170527001003,Article,30347,机油5千,,,,0,,240,1,100,240,0,,0,1,91371100MA3DDG6A9X
286,2017/05/27 16:39:36,fe7b0b1ca56547d48e50a78001128b7e,42,KHXS20170527001003,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
287,2017/05/27 16:39:36,aabadfeee8e2445788bba78001128b7e,42,KHXS20170527001003,Article,30314,空滤,,,,0,,40,1,100,40,0,,0,1,91371100MA3DDG6A9X
288,2017/05/27 16:39:36,0b3e379c266d460891e7a78001128b7e,42,KHXS20170527001003,Article,30319,空调滤,,,,0,,30,1,100,30,0,,0,1,91371100MA3DDG6A9X
289,2017/05/27 16:39:36,f9de17e81e6442c692d6a78001128b7e,42,KHXS20170527001003,Article,30350,清洗节气门,,,,0,,50,1,100,50,0,,0,1,91371100MA3DDG6A9X
290,2017/05/27 16:45:24,952d321ee667410886e0a7800114247e,43,KHXS20170527001004,Article,30350,清洗节气门,,,,0,,50,1,100,50,0,,0,1,91371100MA3DDG6A9X
291,2017/05/27 16:45:24,88729d4765bd4538b553a7800114247e,43,KHXS20170527001004,Article,30347,机油5千,,,,0,,240,1,100,240,0,,0,1,91371100MA3DDG6A9X
292,2017/05/27 16:45:24,b63216591fa842ea9806a7800114247e,43,KHXS20170527001004,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
293,2017/05/27 16:45:24,d56da5f16ad04d149e7ea7800114247e,43,KHXS20170527001004,Article,30314,空滤,,,,0,,40,1,100,40,0,,0,1,91371100MA3DDG6A9X
294,2017/05/27 16:45:24,8402ef242b1846d7bcb8a7800114247e,43,KHXS20170527001004,Article,30319,空调滤,,,,0,,30,1,100,30,0,,0,1,91371100MA3DDG6A9X
295,2017/05/27 16:45:24,1b0471f3455f4075a66aa7800114247e,43,KHXS20170527001004,Article,30332,防冻液,,,,0,,120,1,100,120,0,,0,1,91371100MA3DDG6A9X
301,2017/05/27 17:00:46,1d312415bfec49b7a50fa78001185d0c,44,KHXS20170527001005,Article,30337,分油板,,,,0,,70,1,100,70,0,,0,1,91371100MA3DDG6A9X
302,2017/05/27 17:00:46,ecd543beb2584c519ca2a78001185d0c,44,KHXS20170527001005,Article,30337,分油板,,,,0,,70,1,100,70,0,,0,1,91371100MA3DDG6A9X
303,2017/05/27 17:00:46,1074340c39db47a1991fa78001185d0c,44,KHXS20170527001005,Article,30352,曲轴油封,,,,0,,90,1,100,90,0,,0,1,91371100MA3DDG6A9X
304,2017/05/27 17:00:46,5c5534f920d741f0be75a78001185d0c,44,KHXS20170527001005,Article,30353,变速箱热交换器密封件,,,,0,,120,1,100,120,0,,0,1,91371100MA3DDG6A9X
305,2017/05/27 17:00:46,937332f6a73d49b7964ba78001185d0c,44,KHXS20170527001005,Article,30351,正时皮带组件,,,,0,,1200,1,100,1200,0,,0,1,91371100MA3DDG6A9X
306,2017/05/27 17:03:44,b19364c8e04f4c678822a78001192da8,45,KHXS20170527001006,Article,30347,机油5千,,,,0,,240,-1,100,-240,0,,0,1,91371100MA3DDG6A9X
307,2017/05/27 17:03:45,daecd2cc53e049eba7e4a78001192da8,45,KHXS20170527001006,Article,30313,机滤,,,,0,,20,-1,100,-20,0,,0,1,91371100MA3DDG6A9X
308,2017/05/27 17:03:45,a282f09a4f5949148ac4a78001192da8,45,KHXS20170527001006,Article,30314,空滤,,,,0,,40,-1,100,-40,0,,0,1,91371100MA3DDG6A9X
309,2017/05/27 17:03:45,5a02a445ab334c56bcd4a78001192da8,45,KHXS20170527001006,Article,30319,空调滤,,,,0,,30,-1,100,-30,0,,0,1,91371100MA3DDG6A9X
310,2017/05/27 17:03:45,ccc72bafb58144329f80a78001192da8,45,KHXS20170527001006,Article,30350,清洗节气门,,,,0,,50,-1,100,-50,0,,0,1,91371100MA3DDG6A9X
311,2017/05/27 17:22:09,89086219a6cb46418117a780011e3bb0,46,KHXS20170527001007,Article,30351,正时皮带组件,,,,0,,1200,1,100,1200,0,,0,1,91371100MA3DDG6A9X
312,2017/05/27 17:22:09,627bb131772d40bbaa89a780011e3bb0,46,KHXS20170527001007,Article,30353,变速箱热交换器密封件,,,,0,,120,1,100,120,0,,0,1,91371100MA3DDG6A9X
313,2017/05/27 17:22:09,ac8823407060465aac91a780011e3bb0,46,KHXS20170527001007,Article,30352,曲轴油封,,,,0,,90,1,100,90,0,,0,1,91371100MA3DDG6A9X
314,2017/05/27 17:22:09,97224dedb215418ba270a780011e3bb0,46,KHXS20170527001007,Article,30337,分油板,,,,0,,70,1,100,70,0,,0,1,91371100MA3DDG6A9X
315,2017/05/27 17:22:09,6a5409e6589e4e4bab95a780011e3bb0,46,KHXS20170527001007,Article,30337,分油板,,,,0,,70,1,100,70,0,,0,1,91371100MA3DDG6A9X
316,2017/05/28 09:58:50,70b23fb1968144398a17a78100a478b5,47,KHXS20170528001001,Article,30354,冷冻油,,,,0,,30,1,100,30,0,,0,1,91371100MA3DDG6A9X
317,2017/05/28 09:58:50,8e94740669194d168f41a78100a478b5,47,KHXS20170528001001,Article,30327,制冷剂,,,,0,,120,1,100,120,0,,0,1,91371100MA3DDG6A9X
318,2017/05/28 10:44:35,35462949221640829340a78100b1095f,48,KHXS20170528001002,Article,30347,机油5千,,,,0,,240,1,100,240,0,,0,1,91371100MA3DDG6A9X
319,2017/05/28 10:44:35,381d29f5f3384e0e89bca78100b1095f,48,KHXS20170528001002,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
320,2017/05/29 12:47:21,6869674a32d4459fbb40a78200d2c1a7,49,KHXS20170529001001,Article,30337,分油板,,,,0,,70,1,100,70,0,,0,1,91371100MA3DDG6A9X
321,2017/05/29 12:47:21,983ccbc60f734168ba64a78200d2c1a7,49,KHXS20170529001001,Article,30347,机油5千,,,,0,,240,1,100,240,0,,0,1,91371100MA3DDG6A9X
322,2017/05/29 12:47:21,84af73be77234e068c0ba78200d2c1a7,49,KHXS20170529001001,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
323,2017/05/29 12:47:21,f9da283772334eb7bce0a78200d2c1a7,49,KHXS20170529001001,Article,30356,氙气大灯,,,,0,,400,1,100,400,0,,0,1,91371100MA3DDG6A9X
324,2017/05/29 12:47:21,fc21ee37b55e4394b550a78200d2c1a7,49,KHXS20170529001001,Article,30355,H7灯泡,,,,0,,30,1,100,30,0,,0,1,91371100MA3DDG6A9X
325,2017/05/29 12:47:21,8e5725393883452d8376a78200d2c1a7,49,KHXS20170529001001,Article,30357,后杠喷漆,,,,0,,200,1,100,200,0,,0,1,91371100MA3DDG6A9X
326,2017/05/30 12:26:59,19549f3c785f4bcd9ae7a78300cd296a,50,KHXS20170530001001,Article,30317,机油7千,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
327,2017/05/30 12:26:59,3a290ae36afe4a049ba3a78300cd296a,50,KHXS20170530001001,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
328,2017/05/30 12:26:59,54135e986f4c472b8928a78300cd296a,50,KHXS20170530001001,Article,30316,空调滤,,,,0,,60,1,100,60,0,,0,1,91371100MA3DDG6A9X
329,2017/05/30 12:26:59,a3b70a151c414c4a94e1a78300cd296a,50,KHXS20170530001001,Article,30358,2.0空滤,,,,0,,60,1,100,60,0,,0,1,91371100MA3DDG6A9X
330,2017/05/30 12:26:59,d1332e89896f4dafab67a78300cd296a,50,KHXS20170530001001,Article,30359,雨刮片,,,,0,,80,1,100,80,0,,0,1,91371100MA3DDG6A9X
331,2017/05/30 12:26:59,3a957b09a95344f9a398a78300cd296a,50,KHXS20170530001001,Article,30348,0.5升机油,,,,0,,40,1,100,40,0,,0,1,91371100MA3DDG6A9X
332,2017/05/31 08:50:40,cc51862841374b068be8a7840091bfc8,51,KHXS20170531001001,Article,30318,机油9千,,,,0,,400,1,100,400,0,,0,1,91371100MA3DDG6A9X
333,2017/05/31 08:50:40,4ce88d3e84584cefb754a7840091bfc8,51,KHXS20170531001001,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
334,2017/05/31 08:50:40,9edaae83a2de46faa8baa7840091bfc8,51,KHXS20170531001001,Article,30341,一升防冻液,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
335,2017/05/31 09:16:13,0a2b8432cb9c4e9ea262a7840098c4ee,52,KHXS20170531001002,Article,30360,磁护,,,,0,,340,1,100,340,0,,0,1,91371100MA3DDG6A9X
336,2017/05/31 09:16:13,b1a990802e454e18991ea7840098c4ee,52,KHXS20170531001002,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
337,2017/05/31 09:16:13,4b65894684f9470ba6c9a7840098c4ee,52,KHXS20170531001002,Article,30332,防冻液,,,,0,,120,1,100,120,0,,0,1,91371100MA3DDG6A9X
338,2017/05/31 09:16:13,f985ba7e32474873952ca7840098c4ee,52,KHXS20170531001002,Article,30320,汽油滤芯,,,,0,,60,1,100,60,0,,0,1,91371100MA3DDG6A9X
339,2017/06/03 09:30:25,59ab866a27f74d8ca8dda787009caa78,53,KHXS20170603001001,Article,30317,机油7千,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
340,2017/06/03 09:30:25,cc08bb6d3c0540208320a787009caa78,53,KHXS20170603001001,Article,30331,机滤,,,,0,,30,1,100,30,0,,0,1,91371100MA3DDG6A9X
341,2017/06/03 09:30:25,88c156d84b6e4d39880ba787009caa78,53,KHXS20170603001001,Article,30369,一升机油,,,,0,,80,1,100,80,0,,0,1,91371100MA3DDG6A9X
342,2017/06/03 12:08:29,e279604906cd452d8d88a78700c81485,54,KHXS20170603001002,Article,30347,机油5千,,,,0,,240,1,100,240,0,,0,1,91371100MA3DDG6A9X
343,2017/06/03 12:08:29,3caae6ebcd5347eaa37ca78700c81485,54,KHXS20170603001002,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
344,2017/06/03 12:08:29,4a0e9949a2ab47ee8a81a78700c81485,54,KHXS20170603001002,Article,30314,空滤,,,,0,,40,1,100,40,0,,0,1,91371100MA3DDG6A9X
345,2017/06/03 12:08:29,85b7e0b9f87d44709fdba78700c81485,54,KHXS20170603001002,Article,30319,空调滤,,,,0,,30,1,100,30,0,,0,1,91371100MA3DDG6A9X
388,2017/06/03 12:57:38,af2ef4927db748e0b9fda78700d59586,55,KHXS20170603001003,Article,30371,火花塞,,,,0,,160,1,100,160,0,,0,1,91371100MA3DDG6A9X
389,2017/06/03 12:57:38,0a8c66ab329f40dcb8a7a78700d59586,55,KHXS20170603001003,Article,30337,分油板,,,,0,,70,2,100,140,0,,0,1,91371100MA3DDG6A9X
390,2017/06/03 12:57:38,4503c6a25fe948959313a78700d59586,55,KHXS20170603001003,Article,30370,自带机油保养工时,,,,0,,30,1,100,30,0,,0,1,91371100MA3DDG6A9X
391,2017/06/03 12:57:38,a457230343b245d9b00ea78700d59586,55,KHXS20170603001003,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
392,2017/06/03 12:57:38,3f1cbf65d1974099b82aa78700d59586,55,KHXS20170603001003,Article,30334,球龙套,,,,0,,120,2,100,240,0,,0,1,91371100MA3DDG6A9X
393,2017/06/03 12:57:38,32ce742a391d4955b27fa78700d59586,55,KHXS20170603001003,Article,30372,化油器清洗剂,,,,0,,15,2,100,30,0,,0,1,91371100MA3DDG6A9X
394,2017/06/03 12:57:38,64132c15f91645f0af76a78700d59586,55,KHXS20170603001003,Article,30373,遥控玻璃升降系统,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
395,2017/06/03 17:31:10,776392745ace417db2aaa7870120b581,56,KHXS20170603001004,Article,30358,2.0空滤,,,,0,,60,1,100,60,0,,0,1,91371100MA3DDG6A9X
396,2017/06/03 17:31:10,6b630bd493ed42bfafc8a7870120b581,56,KHXS20170603001004,Article,30317,机油7千,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
397,2017/06/03 17:31:10,316729d56bdd4364a1a8a7870120b581,56,KHXS20170603001004,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
398,2017/06/04 13:35:38,0fc2adc5e006402480f9a78800e0047c,57,KHXS20170604001001,Article,30376,灰虑,,,,0,,120,1,100,120,0,,0,1,91371100MA3DDG6A9X
399,2017/06/04 13:35:38,7679b59c206b48c2a682a78800e0047c,57,KHXS20170604001001,Article,30375,碳罐,,,,0,,280,1,100,280,0,,0,1,91371100MA3DDG6A9X
400,2017/06/04 13:35:38,38dd1ba2f8dc4baa8145a78800e0047c,57,KHXS20170604001001,Article,30374,燃油泵,,,,0,,550,1,100,550,0,,0,1,91371100MA3DDG6A9X
401,2017/06/05 16:20:00,7d2b37e67e484479ae2ba789010d29dd,58,KHXS20170605001001,Article,30377,普通火花塞,,,,0,,80,1,100,80,0,,0,1,91371100MA3DDG6A9X
408,2017/06/08 12:52:14,3ac4ebfbd18749deadf7a78c00d41a02,60,KHXS20170608001002,Article,30378,耐可力,,,,0,,120,1,100,120,0,,0,1,91371100MA3DDG6A9X
409,2017/06/08 12:52:14,111ce8b970354e97b61ba78c00d41a02,60,KHXS20170608001002,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
410,2017/06/08 12:52:14,a6856dad086d43ab9b5ca78c00d41a02,60,KHXS20170608001002,Article,30317,机油7千,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
411,2017/06/08 12:55:11,7031e9bd1c094c58b5e5a78c00d4e974,59,KHXS20170608001001,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
412,2017/06/08 12:55:11,1efb52c1bef245088725a78c00d4e974,59,KHXS20170608001001,Article,30347,机油5千,,,,0,,240,1,100,240,0,,0,1,91371100MA3DDG6A9X
413,2017/06/08 12:55:11,b7ffa9115a964585b3d2a78c00d4e974,59,KHXS20170608001001,Article,30333,1.6正时皮带组件,,,,0,,800,1,100,800,0,,0,1,91371100MA3DDG6A9X
414,2017/06/08 16:53:12,1c4d5436ed464b40b090a78c01164895,61,KHXS20170608001003,Article,30317,机油7千,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
415,2017/06/08 16:53:12,2d7f2ef1145c47f18d30a78c01164895,61,KHXS20170608001003,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
416,2017/06/08 16:53:12,0dd7b332becf4350a3f9a78c01164895,61,KHXS20170608001003,Article,30369,一升机油,,,,0,,80,1,100,80,0,,0,1,91371100MA3DDG6A9X
417,2017/06/09 14:42:41,642323f91e194c3e94bda78d00f26e88,62,KHXS20170609001001,Article,30317,机油7千,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
418,2017/06/09 14:42:41,67d01c8e40f641b1955ba78d00f26e88,62,KHXS20170609001001,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
419,2017/06/09 14:42:41,c2d920f947474677945fa78d00f26e88,62,KHXS20170609001001,Article,30316,空调滤,,,,0,,60,1,100,60,0,,0,1,91371100MA3DDG6A9X
420,2017/06/09 14:42:41,ddb96df5cd7943dda66fa78d00f26e88,62,KHXS20170609001001,Article,30379,空滤,,,,0,,60,1,100,60,0,,0,1,91371100MA3DDG6A9X
421,2017/06/10 15:24:13,f452b59e6a8247288df6a78e00fdd70f,63,KHXS20170610001001,Article,30317,机油7千,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
422,2017/06/10 15:24:13,9afb4b9ddb354de89b93a78e00fdd70f,63,KHXS20170610001001,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
423,2017/06/11 10:49:01,17346d5b6379455fa53ea78f00b24143,64,KHXS20170611001001,Article,30317,机油7千,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
424,2017/06/11 10:49:01,c6c9a0662d424c05a497a78f00b24143,64,KHXS20170611001001,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
425,2017/06/11 10:49:01,122edc6fe6154d82a1d1a78f00b24143,64,KHXS20170611001001,Article,30316,空调滤,,,,0,,60,1,100,60,0,,0,1,91371100MA3DDG6A9X
426,2017/06/11 10:52:15,fd694276ba4e4b238bc2a78f00b32592,65,KHXS20170611001002,Article,30317,机油7千,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
427,2017/06/11 10:52:15,405692a7c8c7464181aba78f00b32592,65,KHXS20170611001002,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
428,2017/06/11 10:52:15,f32140bcaf2144b78f2ca78f00b32592,65,KHXS20170611001002,Article,30316,空调滤,,,,0,,60,1,100,60,0,,0,1,91371100MA3DDG6A9X
429,2017/06/11 10:52:15,3b6011c5fde647eb9cc8a78f00b32592,65,KHXS20170611001002,Article,30371,火花塞,,,,0,,160,1,100,160,0,,0,1,91371100MA3DDG6A9X
430,2017/06/11 17:39:32,0108ace2ad874efa9c09a78f0123014d,66,KHXS20170611001003,Article,30317,机油7千,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
431,2017/06/11 17:39:32,846f1ae2feec4b57939ca78f0123014d,66,KHXS20170611001003,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
432,2017/06/11 17:39:32,b05f06243cf44fca93f2a78f0123014d,66,KHXS20170611001003,Article,30316,空调滤,,,,0,,60,1,100,60,0,,0,1,91371100MA3DDG6A9X
433,2017/06/11 17:46:20,0f21fb5c6cb84f3f9a63a78f0124e007,67,KHXS20170611001004,Article,30380,右前门板（外侧）,,,,0,,220,1,100,220,0,,0,1,91371100MA3DDG6A9X
434,2017/06/12 11:38:23,c5d60fb4589d477a81f1a79000bfd020,68,KHXS20170612001001,Article,30383,发电机皮带惰轮,,,,0,,90,1,100,90,0,,0,1,91371100MA3DDG6A9X
435,2017/06/12 11:38:23,9de77ce9ecfc4426986aa79000bfd020,68,KHXS20170612001001,Article,30382,发电机皮带张紧轮,,,,0,,180,1,100,180,0,,0,1,91371100MA3DDG6A9X
436,2017/06/12 11:38:23,b5727206628143b5b655a79000bfd020,68,KHXS20170612001001,Article,30381,发电机皮带,,,,0,,80,1,100,80,0,,0,1,91371100MA3DDG6A9X
437,2017/06/12 11:38:23,bd90b2bc16844021a600a79000bfd020,68,KHXS20170612001001,Article,30334,球龙套,,,,0,,120,1,100,120,0,,0,1,91371100MA3DDG6A9X
438,2017/06/12 15:03:15,2a8a24f5b5074de58b1da79000f815ac,69,KHXS20170612001002,Article,30317,机油7千,,,,0,,300,1,100,300,0,,0,1,91371100MA3DDG6A9X
439,2017/06/12 15:03:15,3789fa4f7d5048688d1ba79000f815ac,69,KHXS20170612001002,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
440,2017/06/12 15:03:15,1e4665ffa98446c4a9faa79000f815ac,69,KHXS20170612001002,Article,30314,空滤,,,,0,,40,1,100,40,0,,0,1,91371100MA3DDG6A9X
441,2017/06/12 15:03:15,b31e099c10d94707bd23a79000f815ac,69,KHXS20170612001002,Article,30319,空调滤,,,,0,,30,1,100,30,0,,0,1,91371100MA3DDG6A9X
442,2017/06/12 15:03:15,4d727af756a847e5afd3a79000f815ac,69,KHXS20170612001002,Article,30356,氙气大灯,,,,0,,400,1,100,400,0,,0,1,91371100MA3DDG6A9X
443,2017/06/15 10:01:50,e2d1731d5e3a4f13af26a79300a54be0,70,KHXS20170615001001,Article,30347,机油5千,,,,0,,240,1,100,240,0,,0,1,91371100MA3DDG6A9X
444,2017/06/15 10:01:50,6b61317d88314a27a7dca79300a54be0,70,KHXS20170615001001,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
486,2017/06/16 15:13:14,b372415d306043a6bc5aa79400fad3a2,71,KHXS20170616001001,Article,30334,球龙套,,,,0,,120,2,100,240,0,,0,1,91371100MA3DDG6A9X
487,2017/06/16 15:13:14,3baaf9d8faa94558a75aa79400fad3a2,71,KHXS20170616001001,Article,30384,手动变速箱油,,,,0,,100,1,100,100,0,,0,1,91371100MA3DDG6A9X
488,2017/06/16 15:13:14,cad3bf49745f4ed4a547a79400fad3a2,71,KHXS20170616001001,Article,30314,空滤,,,,0,,40,1,100,40,0,,0,1,91371100MA3DDG6A9X
489,2017/06/16 15:13:14,423817543cd0485981b5a79400fad3a2,71,KHXS20170616001001,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
490,2017/06/16 15:13:14,781ded6cc34e43199c42a79400fad3a2,71,KHXS20170616001001,Article,30347,机油5千,,,,0,,240,1,100,240,0,,0,1,91371100MA3DDG6A9X
491,2017/06/16 15:13:14,ba7fe84424d84b66b2f7a79400fad3a2,71,KHXS20170616001001,Article,30350,清洗节气门,,,,0,,0,1,100,0,0,赠送,0,1,91371100MA3DDG6A9X
492,2017/06/16 15:13:14,ed6e8102822a40a9a30ea79400fad3a2,71,KHXS20170616001001,Article,30336,刹车片,,,,0,,220,1,100,220,0,,0,1,91371100MA3DDG6A9X
493,2017/06/16 15:13:14,1950f53b8f3f45d19b94a79400fad3a2,71,KHXS20170616001001,Article,30377,普通火花塞,,,,0,,80,1,100,80,0,,0,1,91371100MA3DDG6A9X
494,2017/06/16 15:13:14,76f276db993048ff94f2a79400fad3a2,71,KHXS20170616001001,Article,30359,雨刮片,,,,0,,80,1,100,80,0,,0,1,91371100MA3DDG6A9X
495,2017/06/18 09:42:10,abacd4d8a6534325979aa796009fe48e,72,KHXS20170618001001,Article,30336,刹车片,,,,0,,220,1,100,220,0,,0,1,91371100MA3DDG6A9X
496,2017/06/22 17:35:03,de2bf7e0e3f64b6e8878a79a0121c67e,73,KHXS20170622001001,Article,30385,蓄电池,,,,0,,350,1,100,350,0,,0,1,91371100MA3DDG6A9X
497,2017/06/22 17:35:03,92f3acfedb88403db5a4a79a0121c67e,73,KHXS20170622001001,Article,30386,安装救援费,,,,0,,30,1,100,30,0,,0,1,91371100MA3DDG6A9X
498,2017/06/22 17:43:02,2553c9a8a86f4e71b06ea79a0123f8d6,74,KHXS20170622001002,Article,30313,机滤,,,,0,,20,1,100,20,0,,0,1,91371100MA3DDG6A9X
499,2017/06/22 17:43:02,88c6e9d8a101451d8b43a79a0123f8d6,74,KHXS20170622001002,Article,30314,空滤,,,,0,,40,1,100,40,0,,0,1,91371100MA3DDG6A9X
500,2017/06/22 17:43:02,7345309dc1694c51be75a79a0123f8d6,74,KHXS20170622001002,Article,30370,自带机油保养工时,,,,0,,30,1,100,30,0,,0,1,91371100MA3DDG6A9X
